Abstract Loop,Loop Length,TM0 - BMT Count,TM0 - BMT Songs,TM0 - FMT Count,TM0 - FMT Songs,TM0 - BFMT Count,TM0 - BFMT Songs,TM0 - BFMF Count,TM0 - BFMF Songs,TM7 - BMT Count,TM7 - BMT Songs,TM7 - FMT Count,TM7 - FMT Songs,TM7 - BFMT Count,TM7 - BFMT Songs,TM7 - BFMF Count,TM7 - BFMF Songs,TM1 - BMT Count,TM1 - BMT Songs,TM1 - FMT Count,TM1 - FMT Songs,TM1 - BFMT Count,TM1 - BFMT Songs,TM1 - BFMF Count,TM1 - BFMF Songs,Total All Songs,Forms,Boundary Forms,# Abstract Licks,Average Licks Length,Min Lick Length,Max Lick Length,Average Reps,Song IDs,Files
5min_8maj_11min,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,10,2,3,"['b', 'c', 'd', 'i', 'o', 's', 'v']",[],3,8.0,9,9,2.6666666666666665,"['1145', '526', '648']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_2min7_8maj,3,0,0,0,0,0,0,0,0,8,1,21,2,21,2,19,7,8,1,9,1,17,1,12,3,7,"['b', 'c', 'i', 'l', 'o', 's', 'u', 'v']",[],26,2.9365384615384613,9,16,3.2051282051282053,"['236', '312', '352', '547', '608', '791', '812']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
5maj_10maj_9maj,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,10,1,1,"['i', 'l', 'o', 'v']",[],2,9.0,9,9,3.0,['1220'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
0maj_7maj_5sus,3,0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,0,0,0,0,0,0,6,['c'],[],1,3.0,3,3,1.0,"['100', '1126', '354', '372', '540', '752']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv']"
0min_7maj_5maj,3,0,0,38,8,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,15,7,14,"['b', 'c', 'h', 'o', 'v']",[],3,4.0,4,4,1.3333333333333333,"['1048', '106', '109', '1190', '157', '185', '240', '303', '56', '734', '746', '793', '86', '974']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_7maj_3maj,3,42,11,50,9,21,2,9,5,11,3,18,3,0,0,27,7,11,3,18,3,0,0,27,7,13,"['b', 'c', 'd', 'i', 'l', 'o', 'v']","['bc', 'cd', 'cl', 'co', 'ct', 'ic', 'lc', 'od', 'vc']",23,3.5905797101449273,6,11,2.6956521739130435,"['1062', '1089', '290', '291', '414', '476', '579', '625', '688', '699', '824', '841', '932']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2min_3maj_7maj,3,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,14,3,0,0,15,5,5,"['c', 'p']",['cd'],3,5.0,5,5,1.6666666666666667,"['1052', '1203', '397', '747', '807']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
7maj_9min_8maj,3,12,4,0,0,0,0,7,2,0,0,0,0,0,0,11,2,0,0,0,0,0,0,5,1,5,"['c', 'i', 'l', 'v']","['tv', 'vd']",5,5.9,8,8,2.4666666666666663,"['188', '271', '698', '814', '831']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_5maj_5maj,3,200,62,168,48,320,61,253,73,94,26,248,54,204,33,181,48,147,38,247,53,200,33,186,52,111,"['b', 'c', 'd', 'i', 'l', 'o', 'p', 's', 't', 'u', 'v']","['cb', 'cd', 'co', 'ct', 'cu', 'cv', 'ic', 'iv', 'lc', 'lo', 'lv', 'od', 'pc', 'pd', 'sc', 'sd', 'tp', 'tv', 'uc', 'uv', 'vc', 'vp']",125,0.7502575553101868,5,10,2.9706666666666663,"['1009', '101', '102', '1040', '1041', '1043', '1044', '1045', '105', '1063', '1071', '1072', '1094', '1104', '1138', '1143', '1154', '1161', '1190', '1197', '1203', '1208', '1218', '1225', '1239', '1245', '1248', '1286', '130', '148', '167', '169', '184', '19', '212', '217', '222', '224', '23', '231', '235', '249', '254', '280', '290', '293', '294', '296', '30', '300', '324', '325', '355', '372', '380', '385', '387', '410', '421', '427', '43', '432', '443', '448', '463', '465', '467', '472', '477', '500', '511', '516', '554', '555', '565', '589', '6', '601', '606', '615', '620', '623', '66', '689', '690', '71', '72', '720', '726', '729', '731', '758', '770', '779', '785', '788', '791', '798', '821', '83', '838', '843', '845', '891', '902', '914', '915', '927', '94', '973', '993']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2min_5min_5maj,3,0,0,0,0,0,0,16,4,0,0,0,0,0,0,15,4,0,0,0,0,0,0,15,4,5,"['c', 'd', 'i', 'l', 'o', 'p', 's', 'u', 'v']",['lc'],3,5.333333333333333,5,5,1.777777777777778,"['1234', '1258', '1270', '978', '992']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_7min_3maj,3,17,2,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['c', 'd', 'l', 'o', 'p', 'u', 'v']",[],3,3.6666666666666665,5,9,2.0,"['1031', '257', '525', '553', '663', '990']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2maj_2maj_8maj,3,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"['c', 'd', 'i', 'o', 'v']","['co', 'cu', 'ul']",1,4.0,4,4,1.3333333333333333,"['1267', '239', '27', '351', '567']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
2sus_5maj_5maj,3,0,0,0,0,0,0,0,0,40,6,33,5,121,8,0,0,0,0,0,0,0,0,0,0,16,"['c', 'd', 'i', 'l', 'o', 'u', 'v']","['iv', 'od', 'uv', 'vo']",3,4.0,3,3,1.3333333333333333,"['101', '1033', '1082', '1112', '1188', '1200', '1218', '1286', '222', '385', '46', '543', '720', '775', '81', '944']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
2mct_2mct_8mct,3,10,2,24,3,10,2,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"['c', 'i', 'l', 's', 't', 'v']",[],7,3.142857142857143,6,6,1.761904761904762,"['1276', '217', '352', '844', '913']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv']"
0min_5min_7min,3,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,34,2,0,0,0,0,0,0,2,"['i', 'l', 't', 'v']",[],2,3.0,3,3,1.0,"['195', '25']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
0maj_0mct_0mct,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"['c', 'i', 'l', 'o', 'u', 'v']","['cv', 'ic', 'lc', 'vc']",2,3.25,6,7,2.166666666666667,"['207', '512', '864']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
