Abstract Loop,Total Files,|,Total in File,keyMode,triadMode,formMode,beatMode,File
2maj_2min_10maj_10maj_,62,|,19,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.4_0.25.csv
2maj_2min_10maj_10maj_,62,|,21,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.0_0.25.csv
2maj_2min_10maj_10maj_,62,|,19,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.3_0.25.csv
2maj_2min_10maj_10maj_,62,|,48,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.7_0.25.csv
2maj_2min_10maj_10maj_,62,|,61,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.4_0.25.csv
2maj_2min_10maj_10maj_,62,|,19,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.4_0.25.csv
2maj_2min_10maj_10maj_,62,|,18,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
2maj_2min_10maj_10maj_,62,|,19,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.5_0.25.csv
2maj_2min_10maj_10maj_,62,|,18,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv
2maj_2min_10maj_10maj_,62,|,18,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.3_0.25.csv
2maj_2min_10maj_10maj_,62,|,23,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_0.7_0.25.csv
2maj_2min_10maj_10maj_,62,|,57,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.8_0.25.csv
2maj_2min_10maj_10maj_,62,|,17,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_0.7_0.25.csv
2maj_2min_10maj_10maj_,62,|,21,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.8_0.25.csv
2maj_2min_10maj_10maj_,62,|,24,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.2_0.25.csv
2maj_2min_10maj_10maj_,62,|,25,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_0.9_0.25.csv
2maj_2min_10maj_10maj_,62,|,37,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.9_0.25.csv
2maj_2min_10maj_10maj_,62,|,17,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_0.9_0.25.csv
2maj_2min_10maj_10maj_,62,|,48,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.6_0.25.csv
2maj_2min_10maj_10maj_,62,|,23,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.0_0.25.csv
0min7_7aug_5min7_,5,|,48,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.7_0.25.csv
0min7_7aug_5min7_,5,|,48,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.8_0.25.csv
0min7_7aug_5min7_,5,|,48,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.9_0.25.csv
0min7_7aug_5min7_,5,|,48,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
0min7_7aug_5min7_,5,|,48,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
2maj_5maj_9min_8min_,34,|,12,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.6_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.0_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,10,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_0.6_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.6_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.7_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.6_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.9_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.7_0.25.csv
2maj_5maj_9min_8min_,34,|,10,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_0.8_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.8_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.8_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.6_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_0.8_0.25.csv
2maj_5maj_9min_8min_,34,|,12,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.5_0.25.csv
2maj_5maj_9min_8min_,34,|,10,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_0.7_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,7,True,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_0.8_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_0.7_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
2maj_5maj_9min_8min_,34,|,10,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_0.9_0.25.csv
2maj_5maj_9min_8min_,34,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_0.9_0.25.csv
2maj_5maj_9min_8min_,34,|,13,False,1,True,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_0.6_0.25.csv
2maj_5maj_9min_8min_,34,|,9,False,0,True,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv
2maj_5maj_9min_8min_,34,|,10,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv
2maj_5maj_9min_8min_,34,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
2maj_5maj_9min_8min_,34,|,10,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.0_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.5_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.6_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.3_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.5_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.0_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.9_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.4_0.25.csv
0maj_5maj_2maj_5maj_0sus_,11,|,15,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.2_0.25.csv
0maj_0maj_0maj_9min_0min_0min_3maj_,4,|,13,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.6_0.25.csv
0maj_0maj_0maj_9min_0min_0min_3maj_,4,|,13,False,0,True,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_0.6_0.25.csv
0maj_0maj_0maj_9min_0min_0min_3maj_,4,|,13,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.5_0.25.csv
0maj_0maj_0maj_9min_0min_0min_3maj_,4,|,13,False,0,True,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_0.5_0.25.csv
57_57_77_77_57_77_,6,|,17,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
57_57_77_77_57_77_,6,|,17,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
57_57_77_77_57_77_,6,|,20,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.5_0.25.csv
57_57_77_77_57_77_,6,|,17,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
57_57_77_77_57_77_,6,|,17,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.6_0.25.csv
57_57_77_77_57_77_,6,|,17,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.7_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.2_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.9_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.0_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.3_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.2_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.6_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.4_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.5_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.9_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.8_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.0_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.3_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,18,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.4_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.8_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.0_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.0_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
2min7_3maj_7maj_5maj_7maj_,32,|,16,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,True,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_0.8_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,True,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_0.6_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,True,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_0.9_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,True,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_0.7_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
0maj_0maj_3maj9_1hdim7_1maj_0maj(9)_9min7(11)_10sus4_,10,|,9,False,1,True,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_0.5_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.5_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.8_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.8_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.9_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.7_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.9_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.6_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.6_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.8_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.5_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.7_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,False,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_0.9_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.7_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.9_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,7,False,False,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_0.7_0.25.csv
1maj7_11min7_5min7_5min7_2min7_,20,|,13,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.8_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.6_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.5_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.2_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.9_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.4_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.0_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.7_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.3_0.25.csv
2mct_3maj_7maj_,10,|,9,False,0,False,True,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_0.8_0.25.csv
0maj_9nc_5nc_10maj_,4,|,29,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.8_0.25.csv
0maj_9nc_5nc_10maj_,4,|,29,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.7_0.25.csv
0maj_9nc_5nc_10maj_,4,|,29,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.6_0.25.csv
0maj_9nc_5nc_10maj_,4,|,29,False,7,True,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_0.5_0.25.csv
27_10maj7_7maj_5maj7_,4,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.6_0.25.csv
27_10maj7_7maj_5maj7_,4,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.5_0.25.csv
27_10maj7_7maj_5maj7_,4,|,12,False,7,False,True,entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_0.5_0.25.csv
27_10maj7_7maj_5maj7_,4,|,12,False,1,False,True,entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_0.6_0.25.csv
5maj_5maj_5maj_11min_10min_,4,|,29,False,0,False,False,entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.2_0.25.csv
